set_number,set_name,year_released,image_url,theme_name
1417,Vakama (Kabaya version),2001,https://cdn.rebrickable.com/media/sets/1417-1.jpg,Bionicle
1417,Vakama (Polybag version),2003,https://cdn.rebrickable.com/media/sets/1417-2.jpg,Bionicle
1418,Matau,2001,https://cdn.rebrickable.com/media/sets/1418-1.jpg,Bionicle
1419,Nokama (Kabaya Promotional),2001,https://cdn.rebrickable.com/media/sets/1419-1.jpg,Bionicle
1420,Nuju,2001,https://cdn.rebrickable.com/media/sets/1420-1.jpg,Bionicle
1431,Tahnok Va (Kabaya Promotional),2002,https://cdn.rebrickable.com/media/sets/1431-1.jpg,Bionicle
1432,Nuhvok Va (Kabaya Promotional),2002,https://cdn.rebrickable.com/media/sets/1432-1.jpg,Bionicle
1433,Gahlok Va (Kabaya Promotional),2002,https://cdn.rebrickable.com/media/sets/1433-1.jpg,Bionicle
1434,Lehvak Va (Kabaya Promotional),2002,https://cdn.rebrickable.com/media/sets/1434-1.jpg,Bionicle
1441,Fikou (Tree-Spider),2003,https://cdn.rebrickable.com/media/sets/1441-1.jpg,Bionicle
20005,Winged Rahi (Klakk),2008,https://cdn.rebrickable.com/media/sets/20005-1.jpg,Bionicle
20012,Click,2009,https://cdn.rebrickable.com/media/sets/20012-1.jpg,Bionicle
26374,Bohrok Swarm Trading Game: Blue Pack,2002,https://cdn.rebrickable.com/media/sets/26374-1.jpg,Bionicle
26377,Bohrok Swarm Trading Game: Red Pack,2002,https://cdn.rebrickable.com/media/sets/26377-1.jpg,Bionicle
26379,Bohrok Swarm Trading Game: Green Pack,2002,https://cdn.rebrickable.com/media/sets/26379-1.jpg,Bionicle
2853303,Glatorian Legends Collection,2009,https://cdn.rebrickable.com/media/sets/2853303-1.jpg,Bionicle
3259,Kanoka Launcher And Disc,2004,https://cdn.rebrickable.com/media/sets/3259-1.jpg,Bionicle
3287,Takutanuva,2004,https://cdn.rebrickable.com/media/sets/3287-1.jpg,Bionicle
4151847,Bionicle Trading Card Game 1: Gali & Pohatu,2001,https://cdn.rebrickable.com/media/sets/4151847-1.jpg,Bionicle
4151848,Bionicle Trading Card Game 1: Tahu & Kopaka,2001,https://cdn.rebrickable.com/media/sets/4151848-1.jpg,Bionicle
4151849,Bionicle Trading Card Game 1: Onua & Lewa,2001,https://cdn.rebrickable.com/media/sets/4151849-1.jpg,Bionicle
4228383,Vakama Promotional Set,2003,https://cdn.rebrickable.com/media/sets/4228383-1.jpg,Bionicle
4868,Rahaga Gaaki,2005,https://cdn.rebrickable.com/media/sets/4868-1.jpg,Bionicle
4869,Rahaga Pouks,2005,https://cdn.rebrickable.com/media/sets/4869-1.jpg,Bionicle
4870,Rahaga Kualus,2005,https://cdn.rebrickable.com/media/sets/4870-1.jpg,Bionicle
4877,Rahaga Norik,2005,https://cdn.rebrickable.com/media/sets/4877-1.jpg,Bionicle
4878,Rahaga Bomonga,2005,https://cdn.rebrickable.com/media/sets/4878-1.jpg,Bionicle
4879,Rahaga Iruini,2005,https://cdn.rebrickable.com/media/sets/4879-1.jpg,Bionicle
5002941,Bionicle Hero Pack,2015,https://cdn.rebrickable.com/media/sets/5002941-1.jpg,Bionicle
5002942,Bionicle Villain Pack,2015,https://cdn.rebrickable.com/media/sets/5002942-1.jpg,Bionicle
5004409,Bionicle 2016 Accessory Pack,2016,https://cdn.rebrickable.com/media/sets/5004409-1.jpg,Bionicle
5004459,Protector of Fire – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004459-1.jpg,Bionicle
5004462,Protector of Ice – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004462-1.jpg,Bionicle
5004463,Protector of Jungle – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004463-1.jpg,Bionicle
5004465,Protector of Stone – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004465-1.jpg,Bionicle
5004466,Protector of Earth – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004466-1.jpg,Bionicle
5004467,Protector of Water – Power Up,2015,https://cdn.rebrickable.com/media/sets/5004467-1.jpg,Bionicle
601601,Scorpion,2016,https://cdn.rebrickable.com/media/sets/601601-1.jpg,Bionicle
601602,Ekimu Falcon,2016,https://cdn.rebrickable.com/media/sets/601602-1.jpg,Bionicle
6126,Good Guy 2008,2008,https://cdn.rebrickable.com/media/sets/6126-1.jpg,Bionicle
6127,Bad Guy 2008,2008,https://cdn.rebrickable.com/media/sets/6127-1.jpg,Bionicle
6128,Function 2008,2008,https://cdn.rebrickable.com/media/sets/6128-1.jpg,Bionicle
65071,Dual Pack: Lehvak & Pahrak,2002,https://cdn.rebrickable.com/media/sets/65071-1.jpg,Bionicle
65109,Pahrak Nuhvok Gahlok Co-Pack,2002,https://cdn.rebrickable.com/media/sets/65109-1.jpg,Bionicle
65110,Kohrak Lehvak Tahnok Co-Pack,2002,https://cdn.rebrickable.com/media/sets/65110-1.jpg,Bionicle
65127,Bohrok Co-Pack (contains 8560 8561 8563),2002,https://cdn.rebrickable.com/media/sets/65127-1.jpg,Bionicle
65128,Bohrok Co-Pack (contains 8562 8564 8565),2002,https://cdn.rebrickable.com/media/sets/65128-1.jpg,Bionicle
65186,Bohrok 3-pack (contains 8560 8561 8564),2002,https://cdn.rebrickable.com/media/sets/65186-1.jpg,Bionicle
65229,Rahkshi Co-Pack 1,2003,https://cdn.rebrickable.com/media/sets/65229-1.jpg,Bionicle
65230,Rahkshi Co-Pack 2,2003,https://cdn.rebrickable.com/media/sets/65230-1.jpg,Bionicle
65258,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,https://cdn.rebrickable.com/media/sets/65258-1.jpg,Bionicle
65277,Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,https://cdn.rebrickable.com/media/sets/65277-1.jpg,Bionicle
65295,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,https://cdn.rebrickable.com/media/sets/65295-1.jpg,Bionicle
65296,Hewkii and Hahli Twin Pack with Gold Avohkii,2003,https://cdn.rebrickable.com/media/sets/65296-1.jpg,Bionicle
65297,Hafu and Macku Twin Pack with Gold Avohkii,2003,https://cdn.rebrickable.com/media/sets/65297-1.jpg,Bionicle
65415,Bionicle Value Pack,2003,https://cdn.rebrickable.com/media/sets/65415-1.jpg,Bionicle
65418,Bionicle Value Pack,2003,https://cdn.rebrickable.com/media/sets/65418-1.jpg,Bionicle
65468,Toa Metru Twin Pack with Kanoka and Poster,2004,https://cdn.rebrickable.com/media/sets/65468-1.jpg,Bionicle
65514,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,https://cdn.rebrickable.com/media/sets/65514-1.jpg,Bionicle
65515,Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,https://cdn.rebrickable.com/media/sets/65515-1.jpg,Bionicle
65545,Ta-Metru Collector's Pack,2004,https://cdn.rebrickable.com/media/sets/65545-1.jpg,Bionicle
65547,Bionicle Value Pack,2004,https://cdn.rebrickable.com/media/sets/65547-1.jpg,Bionicle
65549,Bionicle Bonus Pack,2004,https://cdn.rebrickable.com/media/sets/65549-1.jpg,Bionicle
65716,Limited Edition Collector Pack,2004,https://cdn.rebrickable.com/media/sets/65716-1.jpg,Bionicle
65757,Special Edition Guardian Toa,2005,https://cdn.rebrickable.com/media/sets/65757-1.jpg,Bionicle
65808,Toa Hordika Value Pack,2005,https://cdn.rebrickable.com/media/sets/65808-1.jpg,Bionicle
65813,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,https://cdn.rebrickable.com/media/sets/65813-1.jpg,Bionicle
65829,Bionicle Value Pack,2005,https://cdn.rebrickable.com/media/sets/65829-1.jpg,Bionicle
65830,Bionicle Value Pack,2005,https://cdn.rebrickable.com/media/sets/65830-1.jpg,Bionicle
66131,Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66131-1.jpg,Bionicle
66138,Toa Hordika Collection,2005,https://cdn.rebrickable.com/media/sets/66138-1.jpg,Bionicle
66147,Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66147-1.jpg,Bionicle
66148,Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66148-1.jpg,Bionicle
66157,Korea Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66157-1.jpg,Bionicle
66158,Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66158-1.jpg,Bionicle
66170,Bionicle Value Pack,2006,https://cdn.rebrickable.com/media/sets/66170-1.jpg,Bionicle
6620,Ultimate Accessory Set 500,2006,https://cdn.rebrickable.com/media/sets/6620-1.jpg,Bionicle
66207,Gift Set,2006,https://cdn.rebrickable.com/media/sets/66207-1.jpg,Bionicle
66235,Bionicle Value Pack,2007,https://cdn.rebrickable.com/media/sets/66235-1.jpg,Bionicle
66272,Bionicle Costco Canada Co-Pack A,2008,https://cdn.rebrickable.com/media/sets/66272-1.jpg,Bionicle
66273,Bionicle Costco Canada Co-ack B,2008,https://cdn.rebrickable.com/media/sets/66273-1.jpg,Bionicle
66274,Bionicle Costco Canada Co-Pack C,2008,https://cdn.rebrickable.com/media/sets/66274-1.jpg,Bionicle
66333,Bionicle Costco Canada Co-Pack A,2009,https://cdn.rebrickable.com/media/sets/66333-1.jpg,Bionicle
66334,Bionicle Costco Canada Co-Pack B,2009,https://cdn.rebrickable.com/media/sets/66334-1.jpg,Bionicle
66335,Bionicle Costco Canada Co-Pack C,2009,https://cdn.rebrickable.com/media/sets/66335-1.jpg,Bionicle
6637,Ultimate Battle Set,2005,https://cdn.rebrickable.com/media/sets/6637-1.jpg,Bionicle
6638,Ultimate Creatures Accessory Set (Special Edition) 300+ Pieces,2006,https://cdn.rebrickable.com/media/sets/6638-1.jpg,Bionicle
6934,BIONICLE Good Guy Polybag (Disney Promotional Sweden),2006,https://cdn.rebrickable.com/media/sets/6934-1.jpg,Bionicle
6935,BIONICLE Bad Guy (Disney Promotional Sweden),2006,https://cdn.rebrickable.com/media/sets/6935-1.jpg,Bionicle
6936,Piraka & Catapult,2007,https://cdn.rebrickable.com/media/sets/6936-1.jpg,Bionicle
6937,Give Away,2006,https://cdn.rebrickable.com/media/sets/6937-1.jpg,Bionicle
6944,Good Guy 07,2007,https://cdn.rebrickable.com/media/sets/6944-1.jpg,Bionicle
6945,Bad Guy,2007,https://cdn.rebrickable.com/media/sets/6945-1.jpg,Bionicle
6946,Squid Launcher Function,2007,https://cdn.rebrickable.com/media/sets/6946-1.jpg,Bionicle
70784,Lewa - Master of Jungle,2015,https://cdn.rebrickable.com/media/sets/70784-1.jpg,Bionicle
70785,Pohatu - Master of Stone,2015,https://cdn.rebrickable.com/media/sets/70785-1.jpg,Bionicle
70786,Gali - Master of Water,2015,https://cdn.rebrickable.com/media/sets/70786-1.jpg,Bionicle
70787,Tahu - Master of Fire,2015,https://cdn.rebrickable.com/media/sets/70787-1.jpg,Bionicle
70788,Kopaka - Master of Ice,2015,https://cdn.rebrickable.com/media/sets/70788-1.jpg,Bionicle
70789,Onua - Master of Earth,2015,https://cdn.rebrickable.com/media/sets/70789-1.jpg,Bionicle
70790,Lord of Skull Spiders,2015,https://cdn.rebrickable.com/media/sets/70790-1.jpg,Bionicle
70791,Skull Warrior,2015,https://cdn.rebrickable.com/media/sets/70791-1.jpg,Bionicle
70792,Skull Slicer,2015,https://cdn.rebrickable.com/media/sets/70792-1.jpg,Bionicle
70793,Skull Basher,2015,https://cdn.rebrickable.com/media/sets/70793-1.jpg,Bionicle
70794,Skull Scorpio,2015,https://cdn.rebrickable.com/media/sets/70794-1.jpg,Bionicle
70795,Mask Maker vs. Skull Grinder,2015,https://cdn.rebrickable.com/media/sets/70795-1.jpg,Bionicle
7116,Tahu,2010,https://cdn.rebrickable.com/media/sets/7116-1.jpg,Bionicle
7117,Gresh,2010,https://cdn.rebrickable.com/media/sets/7117-1.jpg,Bionicle
71300,Uxar Creature of Jungle,2016,https://cdn.rebrickable.com/media/sets/71300-1.jpg,Bionicle
71301,Ketar Creature of Stone,2016,https://cdn.rebrickable.com/media/sets/71301-1.jpg,Bionicle
71302,Akida Creature of Water,2016,https://cdn.rebrickable.com/media/sets/71302-1.jpg,Bionicle
71303,Ikir Creature of Fire,2016,https://cdn.rebrickable.com/media/sets/71303-1.jpg,Bionicle
71304,Terak Creature of Earth,2016,https://cdn.rebrickable.com/media/sets/71304-1.jpg,Bionicle
71305,Lewa Uniter of Jungle,2016,https://cdn.rebrickable.com/media/sets/71305-1.jpg,Bionicle
71306,Pohatu Uniter of Stone,2016,https://cdn.rebrickable.com/media/sets/71306-1.jpg,Bionicle
71307,Gali Uniter of Water,2016,https://cdn.rebrickable.com/media/sets/71307-1.jpg,Bionicle
71308,Tahu Uniter of Fire,2016,https://cdn.rebrickable.com/media/sets/71308-1.jpg,Bionicle
71309,Onua Uniter of Earth,2016,https://cdn.rebrickable.com/media/sets/71309-1.jpg,Bionicle
71310,Umarak the Hunter,2016,https://cdn.rebrickable.com/media/sets/71310-1.jpg,Bionicle
71311,Kopaka and Melum - Unity set,2016,https://cdn.rebrickable.com/media/sets/71311-1.jpg,Bionicle
71312,Ekimu the Mask Maker,2016,https://cdn.rebrickable.com/media/sets/71312-1.jpg,Bionicle
71313,Lava Beast,2016,https://cdn.rebrickable.com/media/sets/71313-1.jpg,Bionicle
71314,Storm Beast,2016,https://cdn.rebrickable.com/media/sets/71314-1.jpg,Bionicle
71315,Quake Beast,2016,https://cdn.rebrickable.com/media/sets/71315-1.jpg,Bionicle
71316,Umarak the Destroyer,2016,https://cdn.rebrickable.com/media/sets/71316-1.jpg,Bionicle
7135,Takanuva,2010,https://cdn.rebrickable.com/media/sets/7135-1.jpg,Bionicle
7136,Skrall,2010,https://cdn.rebrickable.com/media/sets/7136-1.jpg,Bionicle
7137,Piraka,2010,https://cdn.rebrickable.com/media/sets/7137-1.jpg,Bionicle
7138,Rahkshi,2010,https://cdn.rebrickable.com/media/sets/7138-1.jpg,Bionicle
7216,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,https://cdn.rebrickable.com/media/sets/7216-1.jpg,Bionicle
7216,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,https://cdn.rebrickable.com/media/sets/7216-2.jpg,Bionicle
7217,Braca (Duracell 12 pack AA battery promotion),2006,https://cdn.rebrickable.com/media/sets/7217-1.jpg,Bionicle
7217,Braca (Duracell 8 pack AA battery promotion),2006,https://cdn.rebrickable.com/media/sets/7217-2.jpg,Bionicle
7716,QUICK Good Guy White,2006,https://cdn.rebrickable.com/media/sets/7716-1.jpg,Bionicle
7717,QUICK Bad Guy Green,2006,https://cdn.rebrickable.com/media/sets/7717-1.jpg,Bionicle
7718,QUICK Bad Guy Yellow,2006,https://cdn.rebrickable.com/media/sets/7718-1.jpg,Bionicle
7719,QUICK Good Guy Red,2006,https://cdn.rebrickable.com/media/sets/7719-1.jpg,Bionicle
7934,Kanoka Disc Launcher and Disc Promotional Polybag,2004,https://cdn.rebrickable.com/media/sets/7934-1.jpg,Bionicle
8026,Kraatu,2004,https://cdn.rebrickable.com/media/sets/8026-1.jpg,Bionicle
8525,Kanohi Mask Pack - US Version,2001,https://cdn.rebrickable.com/media/sets/8525-1.jpg,Bionicle
8530,Kanohi Mask Pack polybag - Non-US Version,2001,https://cdn.rebrickable.com/media/sets/8530-1.jpg,Bionicle
8531,Pohatu,2001,https://cdn.rebrickable.com/media/sets/8531-1.jpg,Bionicle
8531,Pohatu - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8531-2.jpg,Bionicle
8532,Onua,2001,https://cdn.rebrickable.com/media/sets/8532-1.jpg,Bionicle
8532,Onua - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8532-2.jpg,Bionicle
8533,Gali,2001,https://cdn.rebrickable.com/media/sets/8533-1.jpg,Bionicle
8533,Gali - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8533-2.jpg,Bionicle
8534,Tahu,2001,https://cdn.rebrickable.com/media/sets/8534-1.jpg,Bionicle
8534,Tahu - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8534-2.jpg,Bionicle
8535,Lewa,2001,https://cdn.rebrickable.com/media/sets/8535-1.jpg,Bionicle
8535,Lewa - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8535-2.jpg,Bionicle
8536,Kopaka,2001,https://cdn.rebrickable.com/media/sets/8536-1.jpg,Bionicle
8536,Kopaka - With mini CD-ROM,2001,https://cdn.rebrickable.com/media/sets/8536-2.jpg,Bionicle
8537,Nui-Rama,2001,https://cdn.rebrickable.com/media/sets/8537-1.jpg,Bionicle
8538,Muaka and Kane-ra,2001,https://cdn.rebrickable.com/media/sets/8538-1.jpg,Bionicle
8539,Manas,2001,https://cdn.rebrickable.com/media/sets/8539-1.jpg,Bionicle
8540,Vakama,2001,https://cdn.rebrickable.com/media/sets/8540-1.jpg,Bionicle
8541,Matau,2001,https://cdn.rebrickable.com/media/sets/8541-1.jpg,Bionicle
8542,Onewa,2001,https://cdn.rebrickable.com/media/sets/8542-1.jpg,Bionicle
8543,Nokama,2001,https://cdn.rebrickable.com/media/sets/8543-1.jpg,Bionicle
8544,Nuju,2001,https://cdn.rebrickable.com/media/sets/8544-1.jpg,Bionicle
8545,Whenua,2001,https://cdn.rebrickable.com/media/sets/8545-1.jpg,Bionicle
8546,Power Pack,2001,https://cdn.rebrickable.com/media/sets/8546-1.jpg,Bionicle
8548,Nui-Jaga,2001,https://cdn.rebrickable.com/media/sets/8548-1.jpg,Bionicle
8549,Tarakava,2001,https://cdn.rebrickable.com/media/sets/8549-1.jpg,Bionicle
8550,Gahlok Va,2002,https://cdn.rebrickable.com/media/sets/8550-1.jpg,Bionicle
8551,Kohrak Va,2002,https://cdn.rebrickable.com/media/sets/8551-1.jpg,Bionicle
8552,Lehvak Va,2002,https://cdn.rebrickable.com/media/sets/8552-1.jpg,Bionicle
8553,Pahrak Va,2002,https://cdn.rebrickable.com/media/sets/8553-1.jpg,Bionicle
8554,Tahnok Va,2002,https://cdn.rebrickable.com/media/sets/8554-1.jpg,Bionicle
8555,Nuhvok Va,2002,https://cdn.rebrickable.com/media/sets/8555-1.jpg,Bionicle
8556,Boxor,2002,https://cdn.rebrickable.com/media/sets/8556-1.jpg,Bionicle
8557,Exo-Toa,2002,https://cdn.rebrickable.com/media/sets/8557-1.jpg,Bionicle
8558,Cahdok and Gahdok,2002,https://cdn.rebrickable.com/media/sets/8558-1.jpg,Bionicle
8559,Krana,2002,https://cdn.rebrickable.com/media/sets/8559-1.jpg,Bionicle
8560,Pahrak,2002,https://cdn.rebrickable.com/media/sets/8560-1.jpg,Bionicle
8561,Nuhvok,2002,https://cdn.rebrickable.com/media/sets/8561-1.jpg,Bionicle
8562,Gahlok,2002,https://cdn.rebrickable.com/media/sets/8562-1.jpg,Bionicle
8563,Tahnok,2002,https://cdn.rebrickable.com/media/sets/8563-1.jpg,Bionicle
8564,Lehvak,2002,https://cdn.rebrickable.com/media/sets/8564-1.jpg,Bionicle
8565,Kohrak,2002,https://cdn.rebrickable.com/media/sets/8565-1.jpg,Bionicle
8566,Onua Nuva,2002,https://cdn.rebrickable.com/media/sets/8566-1.jpg,Bionicle
8567,Lewa Nuva,2002,https://cdn.rebrickable.com/media/sets/8567-1.jpg,Bionicle
8568,Pohatu Nuva,2002,https://cdn.rebrickable.com/media/sets/8568-1.jpg,Bionicle
8569,Krana,2002,https://cdn.rebrickable.com/media/sets/8569-1.jpg,Bionicle
8570,Gali Nuva,2002,https://cdn.rebrickable.com/media/sets/8570-1.jpg,Bionicle
8571,Kopaka Nuva,2002,https://cdn.rebrickable.com/media/sets/8571-1.jpg,Bionicle
8572,Tahu Nuva,2002,https://cdn.rebrickable.com/media/sets/8572-1.jpg,Bionicle
8573,Nuhvok-Kal,2003,https://cdn.rebrickable.com/media/sets/8573-1.jpg,Bionicle
8574,Tahnok-Kal,2003,https://cdn.rebrickable.com/media/sets/8574-1.jpg,Bionicle
8575,Kohrak-Kal,2003,https://cdn.rebrickable.com/media/sets/8575-1.jpg,Bionicle
8576,Lehvak-Kal,2003,https://cdn.rebrickable.com/media/sets/8576-1.jpg,Bionicle
8577,Pahrak-Kal,2003,https://cdn.rebrickable.com/media/sets/8577-1.jpg,Bionicle
8578,Gahlok-Kal,2003,https://cdn.rebrickable.com/media/sets/8578-1.jpg,Bionicle
8580,Kraata,2003,https://cdn.rebrickable.com/media/sets/8580-1.jpg,Bionicle
8581,Kopeke,2003,https://cdn.rebrickable.com/media/sets/8581-1.jpg,Bionicle
8582,Matoro,2003,https://cdn.rebrickable.com/media/sets/8582-1.jpg,Bionicle
8583,Hahli,2003,https://cdn.rebrickable.com/media/sets/8583-1.jpg,Bionicle
8584,Hewkii,2003,https://cdn.rebrickable.com/media/sets/8584-1.jpg,Bionicle
8584,Hewkii (Kabaya Promotional),2003,https://cdn.rebrickable.com/media/sets/8584-2.jpg,Bionicle
8585,Hafu,2003,https://cdn.rebrickable.com/media/sets/8585-1.jpg,Bionicle
8585,Hafu (Kabaya Promotional),2003,https://cdn.rebrickable.com/media/sets/8585-2.jpg,Bionicle
8586,Macku,2003,https://cdn.rebrickable.com/media/sets/8586-1.jpg,Bionicle
8586,Macku (Kabaya Promotional),2003,https://cdn.rebrickable.com/media/sets/8586-2.jpg,Bionicle
8587,Panrahk,2003,https://cdn.rebrickable.com/media/sets/8587-1.jpg,Bionicle
8587,Panrahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8587-2.jpg,Bionicle
8588,Kurahk,2003,https://cdn.rebrickable.com/media/sets/8588-1.jpg,Bionicle
8588,Kurahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8588-2.jpg,Bionicle
8589,Lerahk,2003,https://cdn.rebrickable.com/media/sets/8589-1.jpg,Bionicle
8589,Lerahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8589-2.jpg,Bionicle
8590,Guurahk,2003,https://cdn.rebrickable.com/media/sets/8590-1.jpg,Bionicle
8590,Guurahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8590-2.jpg,Bionicle
8591,Vorahk,2003,https://cdn.rebrickable.com/media/sets/8591-1.jpg,Bionicle
8591,Vorahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8591-2.jpg,Bionicle
8592,Turahk,2003,https://cdn.rebrickable.com/media/sets/8592-1.jpg,Bionicle
8592,Turahk - With Shadow Kraata,2003,https://cdn.rebrickable.com/media/sets/8592-2.jpg,Bionicle
8593,Makuta,2003,https://cdn.rebrickable.com/media/sets/8593-1.jpg,Bionicle
8594,Jaller and Gukko,2003,https://cdn.rebrickable.com/media/sets/8594-1.jpg,Bionicle
8595,Takua and Pewku,2003,https://cdn.rebrickable.com/media/sets/8595-1.jpg,Bionicle
8596,Takanuva,2003,https://cdn.rebrickable.com/media/sets/8596-1.jpg,Bionicle
